time  x  y  z  yaw
177.824 199.7557 61.4499 0.3292 0.0000
177.856 199.7332 61.4506 0.3292 0.0000
177.888 199.7107 61.4513 0.3292 0.0000
177.920 199.6882 61.4519 0.3292 0.0000
177.952 199.6656 61.4526 0.3292 0.0000
177.984 199.6431 61.4533 0.3292 0.0000
178.016 199.6206 61.4539 0.3292 0.0000
178.048 199.5981 61.4546 0.3292 0.0000
178.080 199.5756 61.4553 0.3292 0.0000
178.112 199.5531 61.4560 0.3292 0.0000
178.144 199.5305 61.4566 0.3292 0.0000
178.176 199.5080 61.4573 0.3292 0.0000
178.208 199.4855 61.4580 0.3292 0.0000
178.240 199.4630 61.4586 0.3292 0.0000
178.272 199.4405 61.4593 0.3292 0.0000
178.304 199.4179 61.4600 0.3292 0.0000
178.336 199.3954 61.4607 0.3292 0.0000
178.368 199.3729 61.4613 0.3292 0.0000
178.400 199.3504 61.4620 0.3292 0.0000
178.432 199.3279 61.4627 0.3292 0.0000
178.464 199.3054 61.4633 0.3292 0.0000
178.496 199.2828 61.4640 0.3292 0.0000
178.528 199.2603 61.4647 0.3292 0.0000
178.560 199.2378 61.4653 0.3292 0.0000
178.592 199.2153 61.4660 0.3292 0.0000
178.624 199.1928 61.4667 0.3292 0.0000
178.656 199.1703 61.4674 0.3292 0.0000
178.688 199.1477 61.4680 0.3292 0.0000
178.720 199.1252 61.4687 0.3292 0.0000
178.752 199.1027 61.4694 0.3292 0.0000
178.784 199.0802 61.4700 0.3292 0.0000
178.816 199.0577 61.4707 0.3292 0.0000
178.848 199.0351 61.4714 0.3292 0.0000
178.880 199.0126 61.4720 0.3292 0.0000
178.912 198.9901 61.4727 0.3292 0.0000
178.944 198.9676 61.4734 0.3292 0.0000
178.976 198.9451 61.4741 0.3292 0.0000
179.008 198.9226 61.4747 0.3292 0.0000
179.040 198.9000 61.4754 0.3292 0.0000
179.072 198.8775 61.4761 0.3292 0.0000
179.104 198.8550 61.4767 0.3292 0.0000
179.136 198.8325 61.4774 0.3292 0.0000
179.168 198.8100 61.4781 0.3292 0.0000
179.200 198.7874 61.4788 0.3292 0.0000
179.232 198.7649 61.4794 0.3292 0.0000
179.264 198.7424 61.4801 0.3292 0.0000
179.296 198.7199 61.4808 0.3292 0.0000
179.328 198.6974 61.4814 0.3292 0.0000
179.360 198.6749 61.4821 0.3292 0.0000
179.392 198.6523 61.4828 0.3292 0.0000
179.424 198.6298 61.4834 0.3292 0.0000
179.456 198.6073 61.4841 0.3292 0.0000
179.488 198.5848 61.4848 0.3292 0.0000
179.520 198.5623 61.4855 0.3292 0.0000
179.552 198.5397 61.4861 0.3292 0.0000
179.584 198.5172 61.4868 0.3292 0.0000
179.616 198.4947 61.4875 0.3292 0.0000
179.648 198.4722 61.4881 0.3292 0.0000
179.680 198.4497 61.4888 0.3292 0.0000
179.712 198.4272 61.4895 0.3292 0.0000
179.744 198.4046 61.4901 0.3292 0.0000
179.776 198.3821 61.4908 0.3292 0.0000
179.808 198.3596 61.4915 0.3292 0.0000
179.840 198.3371 61.4922 0.3292 0.0000
179.872 198.3146 61.4928 0.3292 0.0000
179.904 198.2920 61.4935 0.3292 0.0000
179.936 198.2695 61.4942 0.3292 0.0000
179.968 198.2470 61.4948 0.3292 0.0000
180.000 198.2245 61.4955 0.3292 0.0000
180.032 198.2020 61.4962 0.3292 0.0000
180.064 198.1795 61.4969 0.3292 0.0000
180.096 198.1569 61.4975 0.3292 0.0000
180.128 198.1344 61.4982 0.3292 0.0000
180.160 198.1119 61.4989 0.3292 0.0000
180.192 198.0894 61.4995 0.3292 0.0000
180.224 198.0669 61.5002 0.3292 0.0000
180.256 198.0444 61.5009 0.3292 0.0000
180.288 198.0218 61.5015 0.3292 0.0000
180.320 197.9993 61.5022 0.3292 0.0000
180.352 197.9768 61.5029 0.3292 0.0000
180.384 197.9543 61.5036 0.3292 0.0000
180.416 197.9318 61.5042 0.3292 0.0000
180.448 197.9092 61.5049 0.3292 0.0000
180.480 197.8867 61.5056 0.3292 0.0000
180.512 197.8642 61.5062 0.3292 0.0000
180.544 197.8417 61.5069 0.3292 0.0000
180.576 197.8192 61.5076 0.3292 0.0000
180.608 197.7967 61.5082 0.3292 0.0000
180.640 197.7741 61.5089 0.3292 0.0000
180.672 197.7516 61.5096 0.3292 0.0000
180.704 197.7291 61.5103 0.3292 0.0000
180.736 197.7066 61.5109 0.3292 0.0000
180.768 197.6841 61.5116 0.3292 0.0000
180.800 197.6615 61.5123 0.3292 0.0000
180.832 197.6390 61.5129 0.3292 0.0000
180.864 197.6165 61.5136 0.3292 0.0000
180.896 197.5940 61.5143 0.3292 0.0000
180.928 197.5715 61.5150 0.3292 0.0000
180.960 197.5490 61.5156 0.3292 0.0000
180.992 197.5264 61.5163 0.3292 0.0000
181.024 197.5039 61.5170 0.3292 0.0000
181.056 197.4814 61.5176 0.3292 0.0000
181.088 197.4589 61.5183 0.3292 0.0000
181.120 197.4364 61.5190 0.3292 0.0000
181.152 197.4138 61.5196 0.3292 0.0000
181.184 197.3913 61.5203 0.3292 0.0000
181.216 197.3688 61.5210 0.3292 0.0000
181.248 197.3463 61.5217 0.3292 0.0000
181.280 197.3238 61.5223 0.3292 0.0000
181.312 197.3013 61.5230 0.3292 0.0000
181.344 197.2787 61.5237 0.3292 0.0000
181.376 197.2562 61.5243 0.3292 0.0000
181.408 197.2337 61.5250 0.3292 0.0000
181.440 197.2112 61.5257 0.3292 0.0000
181.472 197.1887 61.5264 0.3292 0.0000
181.504 197.1661 61.5270 0.3292 0.0000
181.536 197.1436 61.5277 0.3292 0.0000
181.568 197.1211 61.5284 0.3292 0.0000
181.600 197.0986 61.5290 0.3292 0.0000
181.632 197.0761 61.5297 0.3292 0.0000
181.664 197.0536 61.5304 0.3292 0.0000
181.696 197.0310 61.5310 0.3292 0.0000
181.728 197.0085 61.5317 0.3292 0.0000
181.760 196.9860 61.5324 0.3292 0.0000
181.792 196.9635 61.5331 0.3292 0.0000
181.824 196.9410 61.5337 0.3292 0.0000
181.856 196.9184 61.5344 0.3292 0.0000
181.888 196.8959 61.5351 0.3292 0.0000
181.920 196.8734 61.5357 0.3292 0.0000
181.952 196.8509 61.5364 0.3292 0.0000
181.984 196.8284 61.5371 0.3292 0.0000
182.016 196.8059 61.5377 0.3292 0.0000
182.048 196.7833 61.5384 0.3292 0.0000
182.080 196.7608 61.5391 0.3292 0.0000
182.112 196.7383 61.5398 0.3292 0.0000
182.144 196.7158 61.5404 0.3292 0.0000
182.176 196.6933 61.5411 0.3292 0.0000
182.208 196.6708 61.5418 0.3292 0.0000
182.240 196.6482 61.5424 0.3292 0.0000
182.272 196.6257 61.5431 0.3292 0.0000
182.304 196.6032 61.5438 0.3292 0.0000
182.336 196.5807 61.5445 0.3292 0.0000
182.368 196.5582 61.5451 0.3292 0.0000
182.400 196.5356 61.5458 0.3292 0.0000
182.432 196.5131 61.5465 0.3292 0.0000
182.464 196.4906 61.5471 0.3292 0.0000
182.496 196.4681 61.5478 0.3292 0.0000
182.528 196.4456 61.5485 0.3292 0.0000
182.560 196.4231 61.5491 0.3292 0.0000
182.592 196.4005 61.5498 0.3292 0.0000
182.624 196.3780 61.5505 0.3292 0.0000
182.656 196.3555 61.5512 0.3292 0.0000
182.688 196.3330 61.5518 0.3292 0.0000
182.720 196.3105 61.5525 0.3292 0.0000
182.752 196.2879 61.5532 0.3292 0.0000
182.784 196.2654 61.5538 0.3292 0.0000
182.816 196.2429 61.5545 0.3292 0.0000
182.848 196.2204 61.5552 0.3292 0.0000
182.880 196.1979 61.5558 0.3292 0.0000
182.912 196.1754 61.5565 0.3292 0.0000
182.944 196.1528 61.5572 0.3292 0.0000
182.976 196.1303 61.5579 0.3292 0.0000
183.008 196.1078 61.5585 0.3292 0.0000
183.040 196.0853 61.5592 0.3292 0.0000
183.072 196.0628 61.5599 0.3292 0.0000
183.104 196.0402 61.5605 0.3292 0.0000
183.136 196.0177 61.5612 0.3292 0.0000
183.168 195.9952 61.5619 0.3292 0.0000
183.200 195.9727 61.5626 0.3292 0.0000
183.232 195.9502 61.5632 0.3292 0.0000
183.264 195.9277 61.5639 0.3292 0.0000
183.296 195.9051 61.5646 0.3292 0.0000
183.328 195.8826 61.5652 0.3292 0.0000
183.360 195.8601 61.5659 0.3292 0.0000
183.392 195.8376 61.5666 0.3292 0.0000
183.424 195.8151 61.5672 0.3292 0.0000
183.456 195.7925 61.5679 0.3292 0.0000
183.488 195.7700 61.5686 0.3292 0.0000
183.520 195.7475 61.5693 0.3292 0.0000
183.552 195.7250 61.5699 0.3292 0.0000
183.584 195.7025 61.5706 0.3292 0.0000
183.616 195.6800 61.5713 0.3292 0.0000
183.648 195.6574 61.5719 0.3292 0.0000
183.680 195.6349 61.5726 0.3292 0.0000
183.712 195.6124 61.5733 0.3292 0.0000
183.744 195.5899 61.5740 0.3292 0.0000
183.776 195.5674 61.5746 0.3292 0.0000
183.808 195.5448 61.5753 0.3292 0.0000
183.840 195.5223 61.5760 0.3292 0.0000
183.872 195.4998 61.5766 0.3292 0.0000
183.904 195.4773 61.5773 0.3292 0.0000
183.936 195.4548 61.5780 0.3292 0.0000
183.968 195.4323 61.5786 0.3292 0.0000
184.000 195.4097 61.5793 0.3292 0.0000
184.032 195.3872 61.5800 0.3292 0.0000
184.064 195.3647 61.5807 0.3292 0.0000
184.096 195.3422 61.5813 0.3292 0.0000
184.128 195.3197 61.5820 0.3292 0.0000
184.160 195.2972 61.5827 0.3292 0.0000
184.192 195.2746 61.5833 0.3292 0.0000
184.224 195.2521 61.5840 0.3292 0.0000
184.256 195.2296 61.5847 0.3292 0.0000
184.288 195.2071 61.5853 0.3292 0.0000
184.320 195.1846 61.5860 0.3292 0.0000
184.352 195.1620 61.5867 0.3292 0.0000
184.384 195.1395 61.5874 0.3292 0.0000
184.416 195.1170 61.5880 0.3292 0.0000
184.448 195.0945 61.5887 0.3292 0.0000
184.480 195.0720 61.5894 0.3292 0.0000
184.512 195.0495 61.5900 0.3292 0.0000
184.544 195.0269 61.5907 0.3292 0.0000
184.576 195.0044 61.5914 0.3292 0.0000
184.608 194.9819 61.5921 0.3292 0.0000
184.640 194.9594 61.5927 0.3292 0.0000
184.672 194.9369 61.5934 0.3292 0.0000
184.704 194.9143 61.5941 0.3292 0.0000
184.736 194.8918 61.5947 0.3292 0.0000
184.768 194.8693 61.5954 0.3292 0.0000
184.800 194.8468 61.5961 0.3292 0.0000
184.832 194.8243 61.5967 0.3292 0.0000
184.864 194.8018 61.5974 0.3292 0.0000
184.896 194.7792 61.5981 0.3292 0.0000
184.928 194.7567 61.5988 0.3292 0.0000
184.960 194.7342 61.5994 0.3292 0.0000
184.992 194.7117 61.6001 0.3292 0.0000
185.024 194.6892 61.6008 0.3292 0.0000
185.056 194.6666 61.6014 0.3292 0.0000
185.088 194.6441 61.6021 0.3292 0.0000
185.120 194.6216 61.6028 0.3292 0.0000
185.152 194.5991 61.6034 0.3292 0.0000
185.184 194.5766 61.6041 0.3292 0.0000
185.216 194.5541 61.6048 0.3292 0.0000
185.248 194.5315 61.6055 0.3292 0.0000
185.280 194.5090 61.6061 0.3292 0.0000
185.312 194.4865 61.6068 0.3292 0.0000
185.344 194.4640 61.6075 0.3292 0.0000
185.376 194.4415 61.6081 0.3292 0.0000
185.408 194.4189 61.6088 0.3292 0.0000
185.440 194.3964 61.6095 0.3292 0.0000
185.472 194.3739 61.6102 0.3292 0.0000
185.504 194.3514 61.6108 0.3292 0.0000
185.536 194.3289 61.6115 0.3292 0.0000
185.568 194.3064 61.6122 0.3292 0.0000
185.600 194.2838 61.6128 0.3292 0.0000
185.632 194.2613 61.6135 0.3292 0.0000
185.664 194.2388 61.6142 0.3292 0.0000
185.696 194.2163 61.6148 0.3292 0.0000
185.728 194.1938 61.6155 0.3292 0.0000
185.760 194.1713 61.6162 0.3292 0.0000
185.792 194.1487 61.6169 0.3292 0.0000
185.824 194.1262 61.6175 0.3292 0.0000
185.856 194.1037 61.6182 0.3292 0.0000
185.888 194.0812 61.6189 0.3292 0.0000
185.920 194.0587 61.6195 0.3292 0.0000
185.952 194.0361 61.6202 0.3292 0.0000
185.984 194.0136 61.6209 0.3292 0.0000
186.016 193.9911 61.6215 0.3292 0.0000
186.048 193.9686 61.6222 0.3292 0.0000
186.080 193.9461 61.6229 0.3292 0.0000
186.112 193.9236 61.6236 0.3292 0.0000
186.144 193.9010 61.6242 0.3292 0.0000
186.176 193.8785 61.6249 0.3292 0.0000
186.208 193.8560 61.6256 0.3292 0.0000
186.240 193.8335 61.6262 0.3292 0.0000
186.272 193.8110 61.6269 0.3292 0.0000
186.304 193.7884 61.6276 0.3292 0.0000
186.336 193.7659 61.6283 0.3292 0.0000
186.368 193.7434 61.6289 0.3292 0.0000
186.400 193.7209 61.6296 0.3292 0.0000
186.432 193.6984 61.6303 0.3292 0.0000
186.464 193.6759 61.6309 0.3292 0.0000
186.496 193.6533 61.6316 0.3292 0.0000
186.528 193.6308 61.6323 0.3292 0.0000
186.560 193.6083 61.6329 0.3292 0.0000
186.592 193.5858 61.6336 0.3292 0.0000
186.624 193.5633 61.6343 0.3292 0.0000
186.656 193.5407 61.6350 0.3292 0.0000
186.688 193.5182 61.6356 0.3292 0.0000
186.720 193.4957 61.6363 0.3292 0.0000
186.752 193.4732 61.6370 0.3292 0.0000
186.784 193.4507 61.6376 0.3292 0.0000
186.816 193.4282 61.6383 0.3292 0.0000
186.848 193.4056 61.6390 0.3292 0.0000
186.880 193.3831 61.6397 0.3292 0.0000
186.912 193.3606 61.6403 0.3292 0.0000
186.944 193.3381 61.6410 0.3292 0.0000
186.976 193.3156 61.6417 0.3292 0.0000
187.008 193.2930 61.6423 0.3292 0.0000
187.040 193.2705 61.6430 0.3292 0.0000
187.072 193.2480 61.6437 0.3292 0.0000
187.104 193.2255 61.6443 0.3292 0.0000
187.136 193.2030 61.6450 0.3292 0.0000
187.168 193.1805 61.6457 0.3292 0.0000
187.200 193.1579 61.6464 0.3292 0.0000
187.232 193.1354 61.6470 0.3292 0.0000
187.264 193.1129 61.6477 0.3292 0.0000
187.296 193.0904 61.6484 0.3292 0.0000
187.328 193.0679 61.6490 0.3292 0.0000
187.360 193.0453 61.6497 0.3292 0.0000
187.392 193.0228 61.6504 0.3292 0.0000
187.424 193.0003 61.6510 0.3292 0.0000
187.456 192.9778 61.6517 0.3292 0.0000
187.488 192.9553 61.6524 0.3292 0.0000
187.520 192.9328 61.6531 0.3292 0.0000
187.552 192.9102 61.6537 0.3292 0.0000
187.584 192.8877 61.6544 0.3292 0.0000
187.616 192.8652 61.6551 0.3292 0.0000
187.648 192.8427 61.6557 0.3292 0.0000
187.680 192.8202 61.6564 0.3292 0.0000
187.712 192.7977 61.6571 0.3292 0.0000
187.744 192.7751 61.6578 0.3292 0.0000
187.776 192.7526 61.6584 0.3292 0.0000
187.808 192.7301 61.6591 0.3292 0.0000
187.840 192.7076 61.6598 0.3292 0.0000
187.872 192.6851 61.6604 0.3292 0.0000
187.904 192.6625 61.6611 0.3292 0.0000
187.936 192.6400 61.6618 0.3292 0.0000
187.968 192.6175 61.6624 0.3292 0.0000
188.000 192.5950 61.6631 0.3292 0.0000
188.032 192.5725 61.6638 0.3292 0.0000
188.064 192.5500 61.6645 0.3292 0.0000
188.096 192.5274 61.6651 0.3292 0.0000
188.128 192.5049 61.6658 0.3292 0.0000
188.160 192.4824 61.6665 0.3292 0.0000
188.192 192.4599 61.6671 0.3292 0.0000
188.224 192.4374 61.6678 0.3292 0.0000
188.256 192.4148 61.6685 0.3292 0.0000
188.288 192.3923 61.6691 0.3292 0.0000
188.320 192.3698 61.6698 0.3292 0.0000
188.352 192.3473 61.6705 0.3292 0.0000
188.384 192.3248 61.6712 0.3292 0.0000
188.416 192.3023 61.6718 0.3292 0.0000
188.448 192.2797 61.6725 0.3292 0.0000
188.480 192.2572 61.6732 0.3292 0.0000
188.512 192.2347 61.6738 0.3292 0.0000
188.544 192.2122 61.6745 0.3292 0.0000
188.576 192.1897 61.6752 0.3292 0.0000
188.608 192.1671 61.6759 0.3292 0.0000
188.640 192.1446 61.6765 0.3292 0.0000
188.672 192.1221 61.6772 0.3292 0.0000
188.704 192.0996 61.6779 0.3292 0.0000
188.736 192.0771 61.6785 0.3292 0.0000
188.768 192.0546 61.6792 0.3292 0.0000
188.800 192.0320 61.6799 0.3292 0.0000
188.832 192.0095 61.6805 0.3292 0.0000
188.864 191.9870 61.6812 0.3292 0.0000
188.896 191.9645 61.6819 0.3292 0.0000
188.928 191.9420 61.6826 0.3292 0.0000
188.960 191.9194 61.6832 0.3292 0.0000
188.992 191.8969 61.6839 0.3292 0.0000
189.024 191.8744 61.6846 0.3292 0.0000
189.056 191.8519 61.6852 0.3292 0.0000
189.088 191.8294 61.6859 0.3292 0.0000
189.120 191.8069 61.6866 0.3292 0.0000
189.152 191.7843 61.6872 0.3292 0.0000
189.184 191.7618 61.6879 0.3292 0.0000
189.216 191.7393 61.6886 0.3292 0.0000
189.248 191.7168 61.6893 0.3292 0.0000
189.280 191.6943 61.6899 0.3292 0.0000
189.312 191.6717 61.6906 0.3292 0.0000
189.344 191.6492 61.6913 0.3292 0.0000
189.376 191.6267 61.6919 0.3292 0.0000
189.408 191.6042 61.6926 0.3292 0.0000
189.440 191.5817 61.6933 0.3292 0.0000
189.472 191.5592 61.6940 0.3292 0.0000
189.504 191.5366 61.6946 0.3292 0.0000
189.536 191.5141 61.6953 0.3292 0.0000
189.568 191.4916 61.6960 0.3292 0.0000
189.600 191.4691 61.6966 0.3292 0.0000
189.632 191.4466 61.6973 0.3292 0.0000
189.664 191.4241 61.6980 0.3292 0.0000
189.696 191.4015 61.6986 0.3292 0.0000
189.728 191.3790 61.6993 0.3292 0.0000
189.760 191.3565 61.7000 0.3292 0.0000
189.792 191.3340 61.7007 0.3292 0.0000
189.824 191.3115 61.7013 0.3292 0.0000
189.856 191.2889 61.7020 0.3292 0.0000
189.888 191.2664 61.7027 0.3292 0.0000
189.920 191.2439 61.7033 0.3292 0.0000
189.952 191.2214 61.7040 0.3292 0.0000
189.984 191.1989 61.7047 0.3292 0.0000
190.016 191.1764 61.7054 0.3292 0.0000
190.048 191.1538 61.7060 0.3292 0.0000
190.080 191.1313 61.7067 0.3292 0.0000
190.112 191.1088 61.7074 0.3292 0.0000
190.144 191.0863 61.7080 0.3292 0.0000
190.176 191.0638 61.7087 0.3292 0.0000
190.208 191.0412 61.7094 0.3292 0.0000
190.240 191.0187 61.7100 0.3292 0.0000
190.272 190.9962 61.7107 0.3292 0.0000
190.304 190.9737 61.7114 0.3292 0.0000
190.336 190.9512 61.7121 0.3292 0.0000
190.368 190.9287 61.7127 0.3292 0.0000
190.400 190.9061 61.7134 0.3292 0.0000
190.432 190.8836 61.7141 0.3292 0.0000
190.464 190.8611 61.7147 0.3292 0.0000
190.496 190.8386 61.7154 0.3292 0.0000
190.528 190.8161 61.7161 0.3292 0.0000
190.560 190.7935 61.7167 0.3292 0.0000
190.592 190.7710 61.7174 0.3292 0.0000
190.624 190.7485 61.7181 0.3292 0.0000
190.656 190.7260 61.7188 0.3292 0.0000
190.688 190.7035 61.7194 0.3292 0.0000
190.720 190.6810 61.7201 0.3292 0.0000
190.752 190.6584 61.7208 0.3292 0.0000
190.784 190.6359 61.7214 0.3292 0.0000
190.816 190.6134 61.7221 0.3292 0.0000
190.848 190.5909 61.7228 0.3292 0.0000
190.880 190.5684 61.7235 0.3292 0.0000
190.912 190.5458 61.7241 0.3292 0.0000
190.944 190.5233 61.7248 0.3292 0.0000
190.976 190.5008 61.7255 0.3292 0.0000
191.008 190.4783 61.7261 0.3292 0.0000
191.040 190.4558 61.7268 0.3292 0.0000
191.072 190.4333 61.7275 0.3292 0.0000
191.104 190.4107 61.7281 0.3292 0.0000
191.136 190.3882 61.7288 0.3292 0.0000
191.168 190.3657 61.7295 0.3292 0.0000
191.200 190.3432 61.7302 0.3292 0.0000
191.232 190.3207 61.7308 0.3292 0.0000
191.264 190.2982 61.7315 0.3292 0.0000
191.296 190.2756 61.7322 0.3292 0.0000
191.328 190.2531 61.7328 0.3292 0.0000
191.360 190.2306 61.7335 0.3292 0.0000
191.392 190.2081 61.7342 0.3292 0.0000
191.424 190.1856 61.7348 0.3292 0.0000
191.456 190.1630 61.7355 0.3292 0.0000
191.488 190.1405 61.7362 0.3292 0.0000
191.520 190.1180 61.7369 0.3292 0.0000
191.552 190.0955 61.7375 0.3292 0.0000
191.584 190.0730 61.7382 0.3292 0.0000
191.616 190.0505 61.7389 0.3292 0.0000
191.648 190.0279 61.7395 0.3292 0.0000
191.680 190.0054 61.7402 0.3292 0.0000
191.712 189.9829 61.7409 0.3292 0.0000
191.744 189.9604 61.7416 0.3292 0.0000
191.776 189.9379 61.7422 0.3292 0.0000
191.808 189.9153 61.7429 0.3292 0.0000
191.840 189.8928 61.7436 0.3292 0.0000
191.872 189.8703 61.7442 0.3292 0.0000
191.904 189.8478 61.7449 0.3292 0.0000
191.936 189.8253 61.7456 0.3292 0.0000
191.968 189.8028 61.7462 0.3292 0.0000
192.000 189.7802 61.7469 0.3292 0.0000
192.032 189.7577 61.7476 0.3292 0.0000
192.064 189.7352 61.7483 0.3292 0.0000
192.096 189.7127 61.7489 0.3292 0.0000
192.128 189.6902 61.7496 0.3292 0.0000
192.160 189.6676 61.7503 0.3292 0.0000
192.192 189.6451 61.7509 0.3292 0.0000
192.224 189.6226 61.7516 0.3292 0.0000
192.256 189.6001 61.7523 0.3292 0.0000
192.288 189.5776 61.7529 0.3292 0.0000
192.320 189.5551 61.7536 0.3292 0.0000
192.352 189.5325 61.7543 0.3292 0.0000
192.384 189.5100 61.7550 0.3292 0.0000
192.416 189.4875 61.7556 0.3292 0.0000
192.448 189.4650 61.7563 0.3292 0.0000
192.480 189.4425 61.7570 0.3292 0.0000
192.512 189.4199 61.7576 0.3292 0.0000
192.544 189.3974 61.7583 0.3292 0.0000
192.576 189.3749 61.7590 0.3292 0.0000
192.608 189.3524 61.7597 0.3292 0.0000
192.640 189.3299 61.7603 0.3292 0.0000
192.672 189.3074 61.7610 0.3292 0.0000
192.704 189.2848 61.7617 0.3292 0.0000
192.736 189.2623 61.7623 0.3292 0.0000
192.768 189.2398 61.7630 0.3292 0.0000
192.800 189.2173 61.7637 0.3292 0.0000
192.832 189.1948 61.7643 0.3292 0.0000
192.864 189.1722 61.7650 0.3292 0.0000
192.896 189.1497 61.7657 0.3292 0.0000
192.928 189.1272 61.7664 0.3292 0.0000
192.960 189.1047 61.7670 0.3292 0.0000
192.992 189.0822 61.7677 0.3292 0.0000
193.024 189.0597 61.7684 0.3292 0.0000
193.056 189.0371 61.7690 0.3292 0.0000
193.088 189.0146 61.7697 0.3292 0.0000
193.120 188.9921 61.7704 0.3292 0.0000
193.152 188.9696 61.7711 0.3292 0.0000
193.184 188.9471 61.7717 0.3292 0.0000
193.216 188.9246 61.7724 0.3292 0.0000
193.248 188.9020 61.7731 0.3292 0.0000
193.280 188.8795 61.7737 0.3292 0.0000
193.312 188.8570 61.7744 0.3292 0.0000
193.344 188.8345 61.7751 0.3292 0.0000
193.376 188.8120 61.7757 0.3292 0.0000
193.408 188.7894 61.7764 0.3292 0.0000
193.440 188.7669 61.7771 0.3292 0.0000
193.472 188.7444 61.7778 0.3292 0.0000
193.504 188.7219 61.7784 0.3292 0.0000
193.536 188.6994 61.7791 0.3292 0.0000
193.568 188.6769 61.7798 0.3292 0.0000
193.600 188.6543 61.7804 0.3292 0.0000
193.632 188.6318 61.7811 0.3292 0.0000
193.664 188.6093 61.7818 0.3292 0.0000
193.696 188.5868 61.7824 0.3292 0.0000
193.728 188.5643 61.7831 0.3292 0.0000
193.760 188.5417 61.7838 0.3292 0.0000
193.792 188.5192 61.7845 0.3292 0.0000
193.824 188.4967 61.7851 0.3292 0.0000
193.856 188.4742 61.7858 0.3292 0.0000
193.888 188.4517 61.7865 0.3292 0.0000
193.920 188.4292 61.7871 0.3292 0.0000
193.952 188.4066 61.7878 0.3292 0.0000
193.984 188.3841 61.7885 0.3292 0.0000
194.016 188.3616 61.7892 0.3292 0.0000
194.048 188.3391 61.7898 0.3292 0.0000
194.080 188.3166 61.7905 0.3292 0.0000
194.112 188.2940 61.7912 0.3292 0.0000
194.144 188.2715 61.7918 0.3292 0.0000
194.176 188.2490 61.7925 0.3292 0.0000
194.208 188.2265 61.7932 0.3292 0.0000
194.240 188.2040 61.7938 0.3292 0.0000
194.272 188.1815 61.7945 0.3292 0.0000
194.304 188.1589 61.7952 0.3292 0.0000
194.336 188.1364 61.7959 0.3292 0.0000
194.368 188.1139 61.7965 0.3292 0.0000
194.400 188.0914 61.7972 0.3292 0.0000
194.432 188.0689 61.7979 0.3292 0.0000
194.464 188.0463 61.7985 0.3292 0.0000
194.496 188.0238 61.7992 0.3292 0.0000
194.528 188.0013 61.7999 0.3292 0.0000
194.560 187.9788 61.8005 0.3292 0.0000
194.592 187.9563 61.8012 0.3292 0.0000
194.624 187.9338 61.8019 0.3292 0.0000
194.656 187.9112 61.8026 0.3292 0.0000
194.688 187.8887 61.8032 0.3292 0.0000
194.720 187.8662 61.8039 0.3292 0.0000
194.752 187.8437 61.8046 0.3292 0.0000
194.784 187.8212 61.8052 0.3292 0.0000
194.816 187.7986 61.8059 0.3292 0.0000
194.848 187.7761 61.8066 0.3292 0.0000
194.880 187.7536 61.8073 0.3292 0.0000
194.912 187.7311 61.8079 0.3292 0.0000
194.944 187.7086 61.8086 0.3292 0.0000
194.976 187.6861 61.8093 0.3292 0.0000
195.008 187.6635 61.8099 0.3292 0.0000
195.040 187.6410 61.8106 0.3292 0.0000
195.072 187.6185 61.8113 0.3292 0.0000
195.104 187.5960 61.8119 0.3292 0.0000
195.136 187.5735 61.8126 0.3292 0.0000
195.168 187.5510 61.8133 0.3292 0.0000
195.200 187.5284 61.8140 0.3292 0.0000
195.232 187.5059 61.8146 0.3292 0.0000
195.264 187.4834 61.8153 0.3292 0.0000
195.296 187.4609 61.8160 0.3292 0.0000
195.328 187.4384 61.8166 0.3292 0.0000
195.360 187.4158 61.8173 0.3292 0.0000
195.392 187.3933 61.8180 0.3292 0.0000
195.424 187.3708 61.8186 0.3292 0.0000
195.456 187.3483 61.8193 0.3292 0.0000
195.488 187.3258 61.8200 0.3292 0.0000
195.520 187.3033 61.8207 0.3292 0.0000
195.552 187.2807 61.8213 0.3292 0.0000
195.584 187.2582 61.8220 0.3292 0.0000
195.616 187.2357 61.8227 0.3292 0.0000
195.648 187.2132 61.8233 0.3292 0.0000
195.680 187.1907 61.8240 0.3292 0.0000
195.712 187.1681 61.8247 0.3292 0.0000
195.744 187.1456 61.8254 0.3292 0.0000
195.776 187.1231 61.8260 0.3292 0.0000
195.808 187.1006 61.8267 0.3292 0.0000
195.840 187.0781 61.8274 0.3292 0.0000
195.872 187.0556 61.8280 0.3292 0.0000
195.904 187.0330 61.8287 0.3292 0.0000
195.936 187.0105 61.8294 0.3292 0.0000
195.968 186.9880 61.8300 0.3292 0.0000
196.000 186.9655 61.8307 0.3292 0.0000
196.032 186.9430 61.8314 0.3292 0.0000
196.064 186.9204 61.8321 0.3292 0.0000
196.096 186.8979 61.8327 0.3292 0.0000
196.128 186.8754 61.8334 0.3292 0.0000
196.160 186.8529 61.8341 0.3292 0.0000
196.192 186.8304 61.8347 0.3292 0.0000
196.224 186.8079 61.8354 0.3292 0.0000
196.256 186.7853 61.8361 0.3292 0.0000
196.288 186.7628 61.8368 0.3292 0.0000
196.320 186.7403 61.8374 0.3292 0.0000
196.352 186.7178 61.8381 0.3292 0.0000
196.384 186.6953 61.8388 0.3292 0.0000
196.416 186.6727 61.8394 0.3292 0.0000
