time x y z yaw
68.032 209.5315 -0.7113 0.3292 1.5708
68.064 209.5276 -0.7095 0.3292 1.5708
68.096 209.5236 -0.7077 0.3292 1.5708
68.128 209.5196 -0.7060 0.3292 1.5708
68.160 209.5155 -0.7044 0.3292 1.5708
68.192 209.5113 -0.7028 0.3292 1.5708
68.224 209.5070 -0.7014 0.3292 1.5708
68.256 209.5080 -0.6942 0.3342 1.5888
68.288 209.5094 -0.6797 0.3358 1.5946
68.320 209.5111 -0.6580 0.3340 1.5886
68.352 209.5129 -0.6291 0.3282 1.5687
68.384 209.5141 -0.6091 0.3307 1.5766
68.416 209.5157 -0.5827 0.3270 1.5640
68.448 209.5169 -0.5617 0.3285 1.5689
68.480 209.5183 -0.5394 0.3287 1.5694
68.512 209.5196 -0.5170 0.3288 1.5697
68.544 209.5209 -0.4946 0.3289 1.5699
68.576 209.5223 -0.4722 0.3289 1.5701
68.608 209.5236 -0.4497 0.3290 1.5702
68.640 209.5250 -0.4273 0.3290 1.5703
68.672 209.5263 -0.4048 0.3290 1.5704
68.704 209.5276 -0.3823 0.3291 1.5705
68.736 209.5290 -0.3599 0.3291 1.5706
68.768 209.5303 -0.3374 0.3291 1.5706
68.800 209.5317 -0.3149 0.3291 1.5706
68.832 209.5330 -0.2924 0.3291 1.5707
68.864 209.5344 -0.2700 0.3291 1.5707
68.896 209.5357 -0.2475 0.3292 1.5707
68.928 209.5370 -0.2250 0.3292 1.5707
68.960 209.5384 -0.2025 0.3292 1.5707
68.992 209.5397 -0.1800 0.3292 1.5707
69.024 209.5411 -0.1575 0.3292 1.5708
69.056 209.5424 -0.1350 0.3292 1.5708
69.088 209.5438 -0.1126 0.3292 1.5708
69.120 209.5451 -0.0901 0.3292 1.5708
69.152 209.5465 -0.0676 0.3292 1.5708
69.184 209.5478 -0.0451 0.3292 1.5708
69.216 209.5492 -0.0226 0.3292 1.5708
69.248 209.5505 -0.0001 0.3292 1.5708
69.280 209.5518 0.0224 0.3292 1.5708
69.312 209.5532 0.0448 0.3292 1.5708
69.344 209.5545 0.0673 0.3292 1.5708
69.376 209.5559 0.0898 0.3292 1.5708
69.408 209.5572 0.1123 0.3292 1.5708
69.440 209.5586 0.1348 0.3292 1.5708
69.472 209.5599 0.1573 0.3292 1.5708
69.504 209.5613 0.1798 0.3292 1.5708
69.536 209.5626 0.2023 0.3292 1.5708
69.568 209.5640 0.2248 0.3292 1.5708
69.600 209.5653 0.2472 0.3292 1.5708
69.632 209.5667 0.2697 0.3292 1.5708
69.664 209.5680 0.2922 0.3292 1.5708
69.696 209.5693 0.3147 0.3292 1.5708
69.728 209.5707 0.3372 0.3292 1.5708
69.760 209.5720 0.3597 0.3292 1.5708
69.792 209.5734 0.3822 0.3292 1.5708
69.824 209.5747 0.4047 0.3292 1.5708
69.856 209.5761 0.4271 0.3292 1.5708
69.888 209.5774 0.4496 0.3292 1.5708
69.920 209.5788 0.4721 0.3292 1.5708
69.952 209.5801 0.4946 0.3292 1.5708
69.984 209.5815 0.5171 0.3292 1.5708
70.016 209.5828 0.5396 0.3292 1.5708
70.048 209.5841 0.5621 0.3292 1.5708
70.080 209.5855 0.5846 0.3292 1.5708
70.112 209.5868 0.6070 0.3292 1.5708
70.144 209.5882 0.6295 0.3292 1.5708
70.176 209.5895 0.6520 0.3292 1.5708
70.208 209.5909 0.6745 0.3292 1.5708
70.240 209.5922 0.6970 0.3292 1.5708
70.272 209.5936 0.7195 0.3292 1.5708
70.304 209.5949 0.7420 0.3292 1.5708
70.336 209.5963 0.7645 0.3292 1.5708
70.368 209.5976 0.7869 0.3292 1.5708
70.400 209.5989 0.8094 0.3292 1.5708
70.432 209.6003 0.8319 0.3292 1.5708
70.464 209.6016 0.8544 0.3292 1.5708
70.496 209.6030 0.8769 0.3292 1.5708
70.528 209.6043 0.8994 0.3292 1.5708
70.560 209.6057 0.9219 0.3292 1.5708
70.592 209.6070 0.9444 0.3292 1.5708
70.624 209.6084 0.9668 0.3292 1.5708
70.656 209.6097 0.9893 0.3292 1.5708
70.688 209.6111 1.0118 0.3292 1.5708
70.720 209.6124 1.0343 0.3292 1.5708
70.752 209.6138 1.0568 0.3292 1.5708
70.784 209.6151 1.0793 0.3292 1.5708
70.816 209.6164 1.1018 0.3292 1.5708
70.848 209.6178 1.1243 0.3292 1.5708
70.880 209.6191 1.1467 0.3292 1.5708
70.912 209.6205 1.1692 0.3292 1.5708
70.944 209.6218 1.1917 0.3292 1.5708
70.976 209.6232 1.2142 0.3292 1.5708
71.008 209.6245 1.2367 0.3292 1.5708
71.040 209.6259 1.2592 0.3292 1.5708
71.072 209.6272 1.2817 0.3292 1.5708
71.104 209.6286 1.3042 0.3292 1.5708
71.136 209.6299 1.3267 0.3292 1.5708
71.168 209.6312 1.3491 0.3292 1.5708
71.200 209.6326 1.3716 0.3292 1.5708
71.232 209.6339 1.3941 0.3292 1.5708
71.264 209.6353 1.4166 0.3292 1.5708
71.296 209.6366 1.4391 0.3292 1.5708
71.328 209.6380 1.4616 0.3292 1.5708
71.360 209.6393 1.4841 0.3292 1.5708
71.392 209.6407 1.5066 0.3292 1.5708
71.424 209.6420 1.5290 0.3292 1.5708
71.456 209.6434 1.5515 0.3292 1.5708
71.488 209.6447 1.5740 0.3292 1.5708
71.520 209.6461 1.5965 0.3292 1.5708
71.552 209.6474 1.6190 0.3292 1.5708
71.584 209.6487 1.6415 0.3292 1.5708
71.616 209.6501 1.6640 0.3292 1.5708
71.648 209.6514 1.6865 0.3292 1.5708
71.680 209.6528 1.7089 0.3292 1.5708
71.712 209.6541 1.7314 0.3292 1.5708
71.744 209.6555 1.7539 0.3292 1.5708
71.776 209.6568 1.7764 0.3292 1.5708
71.808 209.6582 1.7989 0.3292 1.5708
71.840 209.6595 1.8214 0.3292 1.5708
71.872 209.6609 1.8439 0.3292 1.5708
71.904 209.6622 1.8664 0.3292 1.5708
71.936 209.6635 1.8888 0.3292 1.5708
71.968 209.6649 1.9113 0.3292 1.5708
72.000 209.6662 1.9338 0.3292 1.5708
72.032 209.6676 1.9563 0.3292 1.5708
72.064 209.6689 1.9788 0.3292 1.5708
72.096 209.6703 2.0013 0.3292 1.5708
72.128 209.6716 2.0238 0.3292 1.5708
72.160 209.6730 2.0463 0.3292 1.5708
72.192 209.6743 2.0687 0.3292 1.5708
72.224 209.6757 2.0912 0.3292 1.5708
72.256 209.6770 2.1137 0.3292 1.5708
72.288 209.6784 2.1362 0.3292 1.5708
72.320 209.6797 2.1587 0.3292 1.5708
72.352 209.6810 2.1812 0.3292 1.5708
72.384 209.6824 2.2037 0.3292 1.5708
72.416 209.6837 2.2262 0.3292 1.5708
72.448 209.6851 2.2486 0.3292 1.5708
72.480 209.6864 2.2711 0.3292 1.5708
72.512 209.6878 2.2936 0.3292 1.5708
72.544 209.6891 2.3161 0.3292 1.5708
72.576 209.6905 2.3386 0.3292 1.5708
72.608 209.6918 2.3611 0.3292 1.5708
72.640 209.6932 2.3836 0.3292 1.5708
72.672 209.6945 2.4061 0.3292 1.5708
72.704 209.6958 2.4286 0.3292 1.5708
72.736 209.6972 2.4510 0.3292 1.5708
72.768 209.6985 2.4735 0.3292 1.5708
72.800 209.6999 2.4960 0.3292 1.5708
72.832 209.7012 2.5185 0.3292 1.5708
72.864 209.7026 2.5410 0.3292 1.5708
72.896 209.7039 2.5635 0.3292 1.5708
72.928 209.7053 2.5860 0.3292 1.5708
72.960 209.7066 2.6085 0.3292 1.5708
72.992 209.7080 2.6309 0.3292 1.5708
73.024 209.7093 2.6534 0.3292 1.5708
73.056 209.7106 2.6759 0.3292 1.5708
73.088 209.7120 2.6984 0.3292 1.5708
73.120 209.7133 2.7209 0.3292 1.5708
73.152 209.7147 2.7434 0.3292 1.5708
73.184 209.7160 2.7659 0.3292 1.5708
73.216 209.7174 2.7884 0.3292 1.5708
73.248 209.7187 2.8108 0.3292 1.5708
73.280 209.7201 2.8333 0.3292 1.5708
73.312 209.7214 2.8558 0.3292 1.5708
73.344 209.7228 2.8783 0.3292 1.5708
73.376 209.7241 2.9008 0.3292 1.5708
73.408 209.7255 2.9233 0.3292 1.5708
73.440 209.7268 2.9458 0.3292 1.5708
73.472 209.7281 2.9683 0.3292 1.5708
73.504 209.7295 2.9907 0.3292 1.5708
73.536 209.7308 3.0132 0.3292 1.5708
73.568 209.7322 3.0357 0.3292 1.5708
73.600 209.7335 3.0582 0.3292 1.5708
73.632 209.7349 3.0807 0.3292 1.5708
73.664 209.7362 3.1032 0.3292 1.5708
73.696 209.7376 3.1257 0.3292 1.5708
73.728 209.7389 3.1482 0.3292 1.5708
73.760 209.7403 3.1706 0.3292 1.5708
73.792 209.7416 3.1931 0.3292 1.5708
73.824 209.7429 3.2156 0.3292 1.5708
73.856 209.7443 3.2381 0.3292 1.5708
73.888 209.7456 3.2606 0.3292 1.5708
73.920 209.7470 3.2831 0.3292 1.5708
73.952 209.7483 3.3056 0.3292 1.5708
73.984 209.7497 3.3281 0.3292 1.5708
74.016 209.7510 3.3505 0.3292 1.5708
74.048 209.7524 3.3730 0.3292 1.5708
74.080 209.7537 3.3955 0.3292 1.5708
74.112 209.7551 3.4180 0.3292 1.5708
74.144 209.7564 3.4405 0.3292 1.5708
74.176 209.7578 3.4630 0.3292 1.5708
74.208 209.7591 3.4855 0.3292 1.5708
74.240 209.7604 3.5080 0.3292 1.5708
74.272 209.7618 3.5305 0.3292 1.5708
74.304 209.7631 3.5529 0.3292 1.5708
74.336 209.7645 3.5754 0.3292 1.5708
74.368 209.7658 3.5979 0.3292 1.5708
74.400 209.7672 3.6204 0.3292 1.5708
74.432 209.7685 3.6429 0.3292 1.5708
74.464 209.7699 3.6654 0.3292 1.5708
74.496 209.7712 3.6879 0.3292 1.5708
74.528 209.7726 3.7104 0.3292 1.5708
74.560 209.7739 3.7328 0.3292 1.5708
74.592 209.7752 3.7553 0.3292 1.5708
74.624 209.7766 3.7778 0.3292 1.5708
74.656 209.7779 3.8003 0.3292 1.5708
74.688 209.7793 3.8228 0.3292 1.5708
74.720 209.7806 3.8453 0.3292 1.5708
74.752 209.7820 3.8678 0.3292 1.5708
74.784 209.7833 3.8903 0.3292 1.5708
74.816 209.7847 3.9127 0.3292 1.5708
74.848 209.7860 3.9352 0.3292 1.5708
74.880 209.7874 3.9577 0.3292 1.5708
74.912 209.7887 3.9802 0.3292 1.5708
74.944 209.7901 4.0027 0.3292 1.5708
74.976 209.7914 4.0252 0.3292 1.5708
75.008 209.7927 4.0477 0.3292 1.5708
75.040 209.7941 4.0702 0.3292 1.5708
75.072 209.7954 4.0926 0.3292 1.5708
75.104 209.7968 4.1151 0.3292 1.5708
75.136 209.7981 4.1376 0.3292 1.5708
75.168 209.7995 4.1601 0.3292 1.5708
75.200 209.8008 4.1826 0.3292 1.5708
75.232 209.8022 4.2051 0.3292 1.5708
75.264 209.8035 4.2276 0.3292 1.5708
75.296 209.8049 4.2501 0.3292 1.5708
75.328 209.8062 4.2725 0.3292 1.5708
75.360 209.8075 4.2950 0.3292 1.5708
75.392 209.8089 4.3175 0.3292 1.5708
75.424 209.8102 4.3400 0.3292 1.5708
75.456 209.8116 4.3625 0.3292 1.5708
75.488 209.8129 4.3850 0.3292 1.5708
75.520 209.8143 4.4075 0.3292 1.5708
75.552 209.8156 4.4300 0.3292 1.5708
75.584 209.8170 4.4525 0.3292 1.5708
75.616 209.8183 4.4749 0.3292 1.5708
75.648 209.8197 4.4974 0.3292 1.5708
75.680 209.8210 4.5199 0.3292 1.5708
75.712 209.8223 4.5424 0.3292 1.5708
75.744 209.8237 4.5649 0.3292 1.5708
75.776 209.8250 4.5874 0.3292 1.5708
75.808 209.8264 4.6099 0.3292 1.5708
75.840 209.8277 4.6324 0.3292 1.5708
75.872 209.8291 4.6548 0.3292 1.5708
75.904 209.8304 4.6773 0.3292 1.5708
75.936 209.8318 4.6998 0.3292 1.5708
75.968 209.8331 4.7223 0.3292 1.5708
76.000 209.8345 4.7448 0.3292 1.5708
76.032 209.8358 4.7673 0.3292 1.5708
76.064 209.8372 4.7898 0.3292 1.5708
76.096 209.8385 4.8123 0.3292 1.5708
76.128 209.8398 4.8347 0.3292 1.5708
76.160 209.8412 4.8572 0.3292 1.5708
76.192 209.8425 4.8797 0.3292 1.5708
76.224 209.8439 4.9022 0.3292 1.5708
76.256 209.8452 4.9247 0.3292 1.5708
76.288 209.8466 4.9472 0.3292 1.5708
76.320 209.8479 4.9697 0.3292 1.5708
76.352 209.8493 4.9922 0.3292 1.5708
76.384 209.8506 5.0146 0.3292 1.5708
76.416 209.8520 5.0371 0.3292 1.5708
76.448 209.8533 5.0596 0.3292 1.5708
76.480 209.8546 5.0821 0.3292 1.5708
76.512 209.8560 5.1046 0.3292 1.5708
76.544 209.8573 5.1271 0.3292 1.5708
76.576 209.8587 5.1496 0.3292 1.5708
76.608 209.8600 5.1721 0.3292 1.5708
76.640 209.8614 5.1945 0.3292 1.5708
76.672 209.8627 5.2170 0.3292 1.5708
76.704 209.8641 5.2395 0.3292 1.5708
76.736 209.8654 5.2620 0.3292 1.5708
76.768 209.8668 5.2845 0.3292 1.5708
76.800 209.8681 5.3070 0.3292 1.5708
76.832 209.8695 5.3295 0.3292 1.5708
76.864 209.8708 5.3520 0.3292 1.5708
76.896 209.8721 5.3744 0.3292 1.5708
76.928 209.8735 5.3969 0.3292 1.5708
76.960 209.8748 5.4194 0.3292 1.5708
76.992 209.8762 5.4419 0.3292 1.5708
77.024 209.8775 5.4644 0.3292 1.5708
77.056 209.8789 5.4869 0.3292 1.5708
77.088 209.8802 5.5094 0.3292 1.5708
77.120 209.8816 5.5319 0.3292 1.5708
77.152 209.8829 5.5544 0.3292 1.5708
77.184 209.8843 5.5768 0.3292 1.5708
77.216 209.8856 5.5993 0.3292 1.5708
77.248 209.8869 5.6218 0.3292 1.5708
77.280 209.8883 5.6443 0.3292 1.5708
77.312 209.8896 5.6668 0.3292 1.5708
77.344 209.8910 5.6893 0.3292 1.5708
77.376 209.8923 5.7118 0.3292 1.5708
77.408 209.8937 5.7343 0.3292 1.5708
77.440 209.8950 5.7567 0.3292 1.5708
77.472 209.8964 5.7792 0.3292 1.5708
77.504 209.8977 5.8017 0.3292 1.5708
77.536 209.8991 5.8242 0.3292 1.5708
77.568 209.9004 5.8467 0.3292 1.5708
77.600 209.9017 5.8692 0.3292 1.5708
77.632 209.9031 5.8917 0.3292 1.5708
77.664 209.9044 5.9142 0.3292 1.5708
77.696 209.9058 5.9366 0.3292 1.5708
77.728 209.9071 5.9591 0.3292 1.5708
77.760 209.9085 5.9816 0.3292 1.5708
77.792 209.9098 6.0041 0.3292 1.5708
77.824 209.9112 6.0266 0.3292 1.5708
77.856 209.9125 6.0491 0.3292 1.5708
77.888 209.9139 6.0716 0.3292 1.5708
77.920 209.9152 6.0941 0.3292 1.5708
77.952 209.9166 6.1165 0.3292 1.5708
77.984 209.9179 6.1390 0.3292 1.5708
78.016 209.9192 6.1615 0.3292 1.5708
78.048 209.9206 6.1840 0.3292 1.5708
78.080 209.9219 6.2065 0.3292 1.5708
78.112 209.9233 6.2290 0.3292 1.5708
78.144 209.9246 6.2515 0.3292 1.5708
78.176 209.9260 6.2740 0.3292 1.5708
78.208 209.9273 6.2964 0.3292 1.5708
78.240 209.9287 6.3189 0.3292 1.5708
78.272 209.9300 6.3414 0.3292 1.5708
78.304 209.9314 6.3639 0.3292 1.5708
78.336 209.9327 6.3864 0.3292 1.5708
78.368 209.9340 6.4089 0.3292 1.5708
78.400 209.9354 6.4314 0.3292 1.5708
78.432 209.9367 6.4539 0.3292 1.5708
78.464 209.9381 6.4763 0.3292 1.5708
78.496 209.9394 6.4988 0.3292 1.5708
78.528 209.9408 6.5213 0.3292 1.5708
78.560 209.9421 6.5438 0.3292 1.5708
78.592 209.9435 6.5663 0.3292 1.5708
78.624 209.9448 6.5888 0.3292 1.5708
78.656 209.9462 6.6113 0.3292 1.5708
78.688 209.9475 6.6338 0.3292 1.5708
78.720 209.9489 6.6563 0.3292 1.5708
78.752 209.9502 6.6787 0.3292 1.5708
78.784 209.9515 6.7012 0.3292 1.5708
78.816 209.9529 6.7237 0.3292 1.5708
78.848 209.9542 6.7462 0.3292 1.5708
78.880 209.9556 6.7687 0.3292 1.5708
78.912 209.9569 6.7912 0.3292 1.5708
78.944 209.9583 6.8137 0.3292 1.5708
78.976 209.9596 6.8362 0.3292 1.5708
79.008 209.9610 6.8586 0.3292 1.5708
79.040 209.9623 6.8811 0.3292 1.5708
79.072 209.9637 6.9036 0.3292 1.5708
79.104 209.9650 6.9261 0.3292 1.5708
79.136 209.9663 6.9486 0.3292 1.5708
79.168 209.9677 6.9711 0.3292 1.5708
79.200 209.9690 6.9936 0.3292 1.5708
79.232 209.9704 7.0161 0.3292 1.5708
79.264 209.9717 7.0385 0.3292 1.5708
79.296 209.9731 7.0610 0.3292 1.5708
79.328 209.9744 7.0835 0.3292 1.5708
79.360 209.9758 7.1060 0.3292 1.5708
79.392 209.9771 7.1285 0.3292 1.5708
79.424 209.9785 7.1510 0.3292 1.5708
79.456 209.9798 7.1735 0.3292 1.5708
79.488 209.9812 7.1960 0.3292 1.5708
79.520 209.9825 7.2184 0.3292 1.5708
79.552 209.9838 7.2409 0.3292 1.5708
79.584 209.9852 7.2634 0.3292 1.5708
79.616 209.9865 7.2859 0.3292 1.5708
79.648 209.9879 7.3084 0.3292 1.5708
79.680 209.9892 7.3309 0.3292 1.5708
79.712 209.9906 7.3534 0.3292 1.5708
79.744 209.9919 7.3759 0.3292 1.5708
79.776 209.9933 7.3983 0.3292 1.5708
79.808 209.9946 7.4208 0.3292 1.5708
79.840 209.9960 7.4433 0.3292 1.5708
79.872 209.9973 7.4658 0.3292 1.5708
79.904 209.9986 7.4883 0.3292 1.5708
79.936 210.0000 7.5108 0.3292 1.5708
79.968 210.0013 7.5333 0.3292 1.5708
80.000 210.0027 7.5558 0.3292 1.5708
80.032 210.0040 7.5783 0.3292 1.5708
80.064 210.0054 7.6007 0.3292 1.5708
80.096 210.0067 7.6232 0.3292 1.5708
80.128 210.0081 7.6457 0.3292 1.5708
80.160 210.0094 7.6682 0.3292 1.5708
80.192 210.0108 7.6907 0.3292 1.5708
80.224 210.0121 7.7132 0.3292 1.5708
80.256 210.0134 7.7357 0.3292 1.5708
80.288 210.0148 7.7582 0.3292 1.5708
80.320 210.0161 7.7806 0.3292 1.5708
80.352 210.0175 7.8031 0.3292 1.5708
80.384 210.0188 7.8256 0.3292 1.5708
80.416 210.0202 7.8481 0.3292 1.5708
80.448 210.0215 7.8706 0.3292 1.5708
80.480 210.0229 7.8931 0.3292 1.5708
80.512 210.0242 7.9156 0.3292 1.5708
80.544 210.0256 7.9381 0.3292 1.5708
80.576 210.0269 7.9605 0.3292 1.5708
80.608 210.0283 7.9830 0.3292 1.5708
80.640 210.0296 8.0055 0.3292 1.5708
80.672 210.0309 8.0280 0.3292 1.5708
80.704 210.0323 8.0505 0.3292 1.5708
80.736 210.0336 8.0730 0.3292 1.5708
80.768 210.0350 8.0955 0.3292 1.5708
80.800 210.0363 8.1180 0.3292 1.5708
80.832 210.0377 8.1404 0.3292 1.5708
80.864 210.0390 8.1629 0.3292 1.5708
80.896 210.0404 8.1854 0.3292 1.5708
80.928 210.0417 8.2079 0.3292 1.5708
80.960 210.0431 8.2304 0.3292 1.5708
80.992 210.0444 8.2529 0.3292 1.5708
81.024 210.0457 8.2754 0.3292 1.5708
81.056 210.0471 8.2979 0.3292 1.5708
81.088 210.0484 8.3203 0.3292 1.5708
81.120 210.0498 8.3428 0.3292 1.5708
81.152 210.0511 8.3653 0.3292 1.5708
81.184 210.0525 8.3878 0.3292 1.5708
81.216 210.0538 8.4103 0.3292 1.5708
81.248 210.0552 8.4328 0.3292 1.5708
81.280 210.0565 8.4553 0.3292 1.5708
81.312 210.0579 8.4778 0.3292 1.5708
81.344 210.0592 8.5002 0.3292 1.5708
81.376 210.0606 8.5227 0.3292 1.5708
81.408 210.0619 8.5452 0.3292 1.5708
81.440 210.0632 8.5677 0.3292 1.5708
81.472 210.0646 8.5902 0.3292 1.5708
81.504 210.0659 8.6127 0.3292 1.5708
81.536 210.0673 8.6352 0.3292 1.5708
81.568 210.0686 8.6577 0.3292 1.5708
81.600 210.0700 8.6802 0.3292 1.5708
81.632 210.0713 8.7026 0.3292 1.5708
81.664 210.0727 8.7251 0.3292 1.5708
81.696 210.0740 8.7476 0.3292 1.5708
81.728 210.0754 8.7701 0.3292 1.5708
81.760 210.0767 8.7926 0.3292 1.5708
81.792 210.0780 8.8151 0.3292 1.5708
81.824 210.0794 8.8376 0.3292 1.5708
81.856 210.0807 8.8601 0.3292 1.5708
81.888 210.0821 8.8825 0.3292 1.5708
81.920 210.0834 8.9050 0.3292 1.5708
81.952 210.0848 8.9275 0.3292 1.5708
81.984 210.0861 8.9500 0.3292 1.5708
82.016 210.0875 8.9725 0.3292 1.5708
82.048 210.0888 8.9950 0.3292 1.5708
82.080 210.0902 9.0175 0.3292 1.5708
82.112 210.0915 9.0400 0.3292 1.5708
82.144 210.0929 9.0624 0.3292 1.5708
82.176 210.0942 9.0849 0.3292 1.5708
82.208 210.0955 9.1074 0.3292 1.5708
82.240 210.0969 9.1299 0.3292 1.5708
82.272 210.0982 9.1524 0.3292 1.5708
82.304 210.0996 9.1749 0.3292 1.5708
82.336 210.1009 9.1974 0.3292 1.5708
82.368 210.1023 9.2199 0.3292 1.5708
82.400 210.1036 9.2423 0.3292 1.5708
82.432 210.1050 9.2648 0.3292 1.5708
82.464 210.1063 9.2873 0.3292 1.5708
82.496 210.1077 9.3098 0.3292 1.5708
82.528 210.1090 9.3323 0.3292 1.5708
82.560 210.1103 9.3548 0.3292 1.5708
82.592 210.1117 9.3773 0.3292 1.5708
82.624 210.1130 9.3998 0.3292 1.5708
82.656 210.1144 9.4222 0.3292 1.5708
82.688 210.1157 9.4447 0.3292 1.5708
82.720 210.1171 9.4672 0.3292 1.5708
82.752 210.1184 9.4897 0.3292 1.5708
82.784 210.1198 9.5122 0.3292 1.5708
82.816 210.1211 9.5347 0.3292 1.5708
82.848 210.1225 9.5572 0.3292 1.5708
82.880 210.1238 9.5797 0.3292 1.5708
82.912 210.1251 9.6021 0.3292 1.5708
82.944 210.1265 9.6246 0.3292 1.5708
82.976 210.1278 9.6471 0.3292 1.5708
83.008 210.1292 9.6696 0.3292 1.5708
83.040 210.1305 9.6921 0.3292 1.5708
83.072 210.1319 9.7146 0.3292 1.5708
83.104 210.1332 9.7371 0.3292 1.5708
83.136 210.1346 9.7596 0.3292 1.5708
83.168 210.1359 9.7821 0.3292 1.5708
83.200 210.1373 9.8045 0.3292 1.5708
83.232 210.1386 9.8270 0.3292 1.5708
83.264 210.1400 9.8495 0.3292 1.5708
83.296 210.1413 9.8720 0.3292 1.5708
83.328 210.1426 9.8945 0.3292 1.5708
83.360 210.1440 9.9170 0.3292 1.5708
83.392 210.1453 9.9395 0.3292 1.5708
83.424 210.1467 9.9620 0.3292 1.5708
83.456 210.1480 9.9844 0.3292 1.5708
83.488 210.1494 10.0069 0.3292 1.5708
83.520 210.1507 10.0294 0.3292 1.5708
83.552 210.1521 10.0519 0.3292 1.5708
83.584 210.1534 10.0744 0.3292 1.5708
83.616 210.1548 10.0969 0.3292 1.5708
83.648 210.1561 10.1194 0.3292 1.5708
83.680 210.1574 10.1419 0.3292 1.5708
83.712 210.1588 10.1643 0.3292 1.5708
83.744 210.1601 10.1868 0.3292 1.5708
83.776 210.1615 10.2093 0.3292 1.5708
83.808 210.1628 10.2318 0.3292 1.5708
83.840 210.1642 10.2543 0.3292 1.5708
83.872 210.1655 10.2768 0.3292 1.5708
83.904 210.1669 10.2993 0.3292 1.5708
83.936 210.1682 10.3218 0.3292 1.5708
83.968 210.1696 10.3442 0.3292 1.5708
84.000 210.1709 10.3667 0.3292 1.5708
84.032 210.1723 10.3892 0.3292 1.5708
84.064 210.1736 10.4117 0.3292 1.5708
84.096 210.1749 10.4342 0.3292 1.5708
84.128 210.1763 10.4567 0.3292 1.5708
84.160 210.1776 10.4792 0.3292 1.5708
84.192 210.1790 10.5017 0.3292 1.5708
84.224 210.1803 10.5241 0.3292 1.5708
84.256 210.1817 10.5466 0.3292 1.5708
84.288 210.1830 10.5691 0.3292 1.5708
84.320 210.1844 10.5916 0.3292 1.5708
84.352 210.1857 10.6141 0.3292 1.5708
84.384 210.1871 10.6366 0.3292 1.5708
84.416 210.1884 10.6591 0.3292 1.5708
84.448 210.1897 10.6816 0.3292 1.5708
84.480 210.1911 10.7040 0.3292 1.5708
84.512 210.1924 10.7265 0.3292 1.5708
84.544 210.1938 10.7490 0.3292 1.5708
84.576 210.1951 10.7715 0.3292 1.5708
84.608 210.1965 10.7940 0.3292 1.5708
84.640 210.1978 10.8165 0.3292 1.5708
84.672 210.1992 10.8390 0.3292 1.5708
84.704 210.2005 10.8615 0.3292 1.5708
84.736 210.2019 10.8840 0.3292 1.5708
84.768 210.2032 10.9064 0.3292 1.5708
84.800 210.2046 10.9289 0.3292 1.5708
84.832 210.2059 10.9514 0.3292 1.5708
84.864 210.2072 10.9739 0.3292 1.5708
84.896 210.2086 10.9964 0.3292 1.5708
84.928 210.2099 11.0189 0.3292 1.5708
84.960 210.2113 11.0414 0.3292 1.5708
84.992 210.2126 11.0639 0.3292 1.5708
85.024 210.2140 11.0863 0.3292 1.5708
85.056 210.2153 11.1088 0.3292 1.5708
85.088 210.2167 11.1313 0.3292 1.5708
85.120 210.2180 11.1538 0.3292 1.5708
85.152 210.2194 11.1763 0.3292 1.5708
85.184 210.2207 11.1988 0.3292 1.5708
85.216 210.2220 11.2213 0.3292 1.5708
85.248 210.2234 11.2438 0.3292 1.5708
85.280 210.2247 11.2662 0.3292 1.5708
85.312 210.2261 11.2887 0.3292 1.5708
85.344 210.2274 11.3112 0.3292 1.5708
85.376 210.2288 11.3337 0.3292 1.5708
85.408 210.2301 11.3562 0.3292 1.5708
85.440 210.2315 11.3787 0.3292 1.5708
85.472 210.2328 11.4012 0.3292 1.5708
85.504 210.2342 11.4237 0.3292 1.5708
85.536 210.2355 11.4461 0.3292 1.5708
85.568 210.2368 11.4686 0.3292 1.5708
85.600 210.2382 11.4911 0.3292 1.5708
85.632 210.2395 11.5136 0.3292 1.5708
85.664 210.2409 11.5361 0.3292 1.5708
85.696 210.2422 11.5586 0.3292 1.5708
85.728 210.2436 11.5811 0.3292 1.5708
85.760 210.2449 11.6036 0.3292 1.5708
85.792 210.2463 11.6260 0.3292 1.5708
85.824 210.2476 11.6485 0.3292 1.5708
85.856 210.2490 11.6710 0.3292 1.5708
85.888 210.2503 11.6935 0.3292 1.5708
85.920 210.2517 11.7160 0.3292 1.5708
85.952 210.2530 11.7385 0.3292 1.5708
85.984 210.2543 11.7610 0.3292 1.5708
86.016 210.2557 11.7835 0.3292 1.5708
86.048 210.2570 11.8060 0.3292 1.5708
86.080 210.2584 11.8284 0.3292 1.5708
86.112 210.2597 11.8509 0.3292 1.5708
86.144 210.2611 11.8734 0.3292 1.5708
86.176 210.2624 11.8959 0.3292 1.5708
86.208 210.2638 11.9184 0.3292 1.5708
86.240 210.2651 11.9409 0.3292 1.5708
86.272 210.2665 11.9634 0.3292 1.5708
86.304 210.2678 11.9859 0.3292 1.5708
86.336 210.2691 12.0083 0.3292 1.5708
86.368 210.2705 12.0308 0.3292 1.5708
86.400 210.2718 12.0533 0.3292 1.5708
86.432 210.2732 12.0758 0.3292 1.5708
86.464 210.2745 12.0983 0.3292 1.5708
86.496 210.2759 12.1208 0.3292 1.5708
86.528 210.2772 12.1433 0.3292 1.5708
86.560 210.2786 12.1658 0.3292 1.5708
86.592 210.2799 12.1882 0.3292 1.5708
