time x y z yaw
93.504 56.5921 17.2084 0.3292 1.5708
93.536 56.5921 17.2084 0.3292 1.5708
93.568 56.5921 17.2084 0.3292 1.5708
93.600 56.5921 17.2084 0.3292 1.5708
93.632 56.5921 17.2084 0.3292 1.5708
93.664 56.5921 17.2084 0.3292 1.5708
93.696 56.5921 17.2084 0.3292 1.5708
93.728 56.5921 17.2084 0.3292 1.5708
93.760 56.5921 17.2084 0.3292 1.5708
93.792 56.5921 17.2084 0.3292 1.5708
93.824 56.5921 17.2084 0.3292 1.5708
93.856 56.5921 17.2084 0.3292 1.5708
93.888 56.5921 17.2084 0.3292 1.5708
93.920 56.5921 17.2084 0.3292 1.5708
93.952 56.5921 17.2084 0.3292 1.5708
93.984 56.5921 17.2084 0.3292 1.5708
94.016 56.5921 17.2084 0.3292 1.5708
94.048 56.5921 17.2084 0.3292 1.5708
94.080 56.5921 17.2084 0.3292 1.5708
94.112 56.5921 17.2084 0.3292 1.5708
94.144 56.5921 17.2084 0.3292 1.5708
94.176 56.5921 17.2084 0.3292 1.5708
94.208 56.5921 17.2084 0.3292 1.5708
94.240 56.5921 17.2084 0.3292 1.5708
94.272 56.5921 17.2084 0.3292 1.5708
94.304 56.5921 17.2084 0.3292 1.5708
94.336 56.5921 17.2084 0.3292 1.5708
94.368 56.5921 17.2084 0.3292 1.5708
94.400 56.5921 17.2084 0.3292 1.5708
94.432 56.5921 17.2084 0.3292 1.5708
94.464 56.5921 17.2084 0.3292 1.5708
94.496 56.5921 17.2084 0.3292 1.5708
94.528 56.5921 17.2084 0.3292 1.5708
94.560 56.5921 17.2084 0.3292 1.5708
94.592 56.5921 17.2084 0.3292 1.5708
94.624 56.5921 17.2084 0.3292 1.5708
94.656 56.5921 17.2084 0.3292 1.5708
94.688 56.5921 17.2084 0.3292 1.5708
94.720 56.5921 17.2084 0.3292 1.5708
94.752 56.5921 17.2084 0.3292 1.5708
94.784 56.5921 17.2084 0.3292 1.5708
94.816 56.5921 17.2084 0.3292 1.5708
94.848 56.5921 17.2084 0.3292 1.5708
94.880 56.5921 17.2084 0.3292 1.5708
94.912 56.5921 17.2084 0.3292 1.5708
94.944 56.5921 17.2084 0.3292 1.5708
94.976 56.5921 17.2084 0.3292 1.5708
95.008 56.5921 17.2084 0.3292 1.5708
95.040 56.5921 17.2084 0.3292 1.5708
95.072 56.5921 17.2084 0.3292 1.5708
95.104 56.5921 17.2084 0.3292 1.5708
95.136 56.5921 17.2084 0.3292 1.5708
95.168 56.5921 17.2084 0.3292 1.5708
95.200 56.5921 17.2084 0.3292 1.5708
95.232 56.5921 17.2084 0.3292 1.5708
95.264 56.5921 17.2084 0.3292 1.5708
95.296 56.5921 17.2084 0.3292 1.5708
95.328 56.5921 17.2084 0.3292 1.5708
95.360 56.5921 17.2084 0.3292 1.5708
95.392 56.5921 17.2084 0.3292 1.5708
95.424 56.5921 17.2084 0.3292 1.5708
95.456 56.5921 17.2084 0.3292 1.5708
95.488 56.5921 17.2084 0.3292 1.5708
95.520 56.5921 17.2084 0.3292 1.5708
95.552 56.5921 17.2084 0.3292 1.5708
95.584 56.5921 17.2084 0.3292 1.5708
95.616 56.5921 17.2084 0.3292 1.5708
95.648 56.5921 17.2084 0.3292 1.5708
95.680 56.5921 17.2084 0.3292 1.5708
95.712 56.5921 17.2084 0.3292 1.5708
95.744 56.5921 17.2084 0.3292 1.5708
95.776 56.5921 17.2084 0.3292 1.5708
95.808 56.5921 17.2084 0.3292 1.5708
95.840 56.5921 17.2084 0.3292 1.5708
95.872 56.5921 17.2084 0.3292 1.5708
95.904 56.5921 17.2084 0.3292 1.5708
95.936 56.5921 17.2084 0.3292 1.5708
95.968 56.5921 17.2084 0.3292 1.5708
96.000 56.5921 17.2084 0.3292 1.5708
96.032 56.5921 17.2084 0.3292 1.5708
96.064 56.5921 17.2084 0.3292 1.5708
96.096 56.5921 17.2084 0.3292 1.5708
96.128 56.5921 17.2084 0.3292 1.5708
96.160 56.5921 17.2084 0.3292 1.5708
96.192 56.5921 17.2084 0.3292 1.5708
96.224 56.5921 17.2084 0.3292 1.5708
96.256 56.5921 17.2084 0.3292 1.5708
96.288 56.5921 17.2084 0.3292 1.5708
96.320 56.5921 17.2084 0.3292 1.5708
96.352 56.5921 17.2084 0.3292 1.5708
96.384 56.5921 17.2084 0.3292 1.5708
96.416 56.5921 17.2084 0.3292 1.5708
96.448 56.5921 17.2084 0.3292 1.5708
96.480 56.5921 17.2084 0.3292 1.5708
96.512 56.5921 17.2084 0.3292 1.5708
96.544 56.5921 17.2084 0.3292 1.5708
96.576 56.5921 17.2084 0.3292 1.5708
96.608 56.5921 17.2084 0.3292 1.5708
96.640 56.5921 17.2084 0.3292 1.5708
96.672 56.5921 17.2084 0.3292 1.5708
96.704 56.5921 17.2084 0.3292 1.5708
96.736 56.5921 17.2084 0.3292 1.5708
96.768 56.5921 17.2084 0.3292 1.5708
96.800 56.5921 17.2084 0.3292 1.5708
96.832 56.5921 17.2084 0.3292 1.5708
96.864 56.5921 17.2084 0.3292 1.5708
96.896 56.5921 17.2084 0.3292 1.5708
96.928 56.5921 17.2084 0.3292 1.5708
96.960 56.5921 17.2084 0.3292 1.5708
96.992 56.5921 17.2084 0.3292 1.5708
97.024 56.5921 17.2084 0.3292 1.5708
97.056 56.5921 17.2084 0.3292 1.5708
97.088 56.5921 17.2084 0.3292 1.5708
97.120 56.5921 17.2084 0.3292 1.5708
97.152 56.5921 17.2084 0.3292 1.5708
97.184 56.5921 17.2084 0.3292 1.5708
97.216 56.5921 17.2084 0.3292 1.5708
97.248 56.5921 17.2084 0.3292 1.5708
97.280 56.5921 17.2084 0.3292 1.5708
97.312 56.5921 17.2084 0.3292 1.5708
97.344 56.5921 17.2084 0.3292 1.5708
97.376 56.5921 17.2084 0.3292 1.5708
97.408 56.5921 17.2084 0.3292 1.5708
97.440 56.5921 17.2084 0.3292 1.5708
97.472 56.5921 17.2084 0.3292 1.5708
97.504 56.5921 17.2084 0.3292 1.5708
97.536 56.5921 17.2084 0.3292 1.5708
97.568 56.5921 17.2084 0.3292 1.5708
97.600 56.5921 17.2084 0.3292 1.5708
97.632 56.5921 17.2084 0.3292 1.5708
97.664 56.5921 17.2084 0.3292 1.5708
97.696 56.5921 17.2084 0.3292 1.5708
97.728 56.5921 17.2084 0.3292 1.5708
97.760 56.5921 17.2084 0.3292 1.5708
97.792 56.5921 17.2084 0.3292 1.5708
97.824 56.5921 17.2084 0.3292 1.5708
97.856 56.5921 17.2084 0.3292 1.5708
97.888 56.5921 17.2084 0.3292 1.5708
97.920 56.5921 17.2084 0.3292 1.5708
97.952 56.5921 17.2084 0.3292 1.5708
97.984 56.5921 17.2084 0.3292 1.5708
98.016 56.5921 17.2084 0.3292 1.5708
98.048 56.5921 17.2084 0.3292 1.5708
98.080 56.5921 17.2084 0.3292 1.5708
98.112 56.5921 17.2084 0.3292 1.5708
98.144 56.5921 17.2084 0.3292 1.5708
98.176 56.5921 17.2084 0.3292 1.5708
98.208 56.5921 17.2084 0.3292 1.5708
98.240 56.5921 17.2084 0.3292 1.5708
98.272 56.5921 17.2084 0.3292 1.5708
98.304 56.5921 17.2084 0.3292 1.5708
98.336 56.5921 17.2084 0.3292 1.5708
98.368 56.5921 17.2084 0.3292 1.5708
98.400 56.5921 17.2084 0.3292 1.5708
98.432 56.5921 17.2084 0.3292 1.5708
98.464 56.5921 17.2084 0.3292 1.5708
98.496 56.5921 17.2084 0.3292 1.5708
98.528 56.5921 17.2084 0.3292 1.5708
98.560 56.5921 17.2084 0.3292 1.5708
98.592 56.5921 17.2084 0.3292 1.5708
98.624 56.5921 17.2084 0.3292 1.5708
98.656 56.5921 17.2084 0.3292 1.5708
98.688 56.5921 17.2084 0.3292 1.5708
98.720 56.5921 17.2084 0.3292 1.5708
98.752 56.5921 17.2084 0.3292 1.5708
98.784 56.5921 17.2084 0.3292 1.5708
98.816 56.5921 17.2084 0.3292 1.5708
98.848 56.5921 17.2084 0.3292 1.5708
98.880 56.5921 17.2084 0.3292 1.5708
98.912 56.5921 17.2084 0.3292 1.5708
98.944 56.5921 17.2084 0.3292 1.5708
98.976 56.5921 17.2084 0.3292 1.5708
99.008 56.5921 17.2084 0.3292 1.5708
99.040 56.5921 17.2084 0.3292 1.5708
99.072 56.5921 17.2084 0.3292 1.5708
99.104 56.5921 17.2084 0.3292 1.5708
99.136 56.5921 17.2084 0.3292 1.5708
99.168 56.5921 17.2084 0.3292 1.5708
99.200 56.5921 17.2084 0.3292 1.5708
99.232 56.5921 17.2084 0.3292 1.5708
99.264 56.5921 17.2084 0.3292 1.5708
99.296 56.5921 17.2084 0.3292 1.5708
99.328 56.5921 17.2084 0.3292 1.5708
99.360 56.5921 17.2084 0.3292 1.5708
99.392 56.5921 17.2084 0.3292 1.5708
99.424 56.5921 17.2084 0.3292 1.5708
99.456 56.5921 17.2084 0.3292 1.5708
99.488 56.5921 17.2084 0.3292 1.5708
99.520 56.5921 17.2084 0.3292 1.5708
99.552 56.5921 17.2084 0.3292 1.5708
99.584 56.5921 17.2084 0.3292 1.5708
99.616 56.5921 17.2084 0.3292 1.5708
99.648 56.5921 17.2084 0.3292 1.5708
99.680 56.5921 17.2084 0.3292 1.5708
99.712 56.5921 17.2084 0.3292 1.5708
99.744 56.5921 17.2084 0.3292 1.5708
99.776 56.5921 17.2084 0.3292 1.5708
99.808 56.5921 17.2084 0.3292 1.5708
99.840 56.5921 17.2084 0.3292 1.5708
99.872 56.5921 17.2084 0.3292 1.5708
99.904 56.5921 17.2084 0.3292 1.5708
99.936 56.5921 17.2084 0.3292 1.5708
99.968 56.5921 17.2084 0.3292 1.5708
100.000 56.5921 17.2084 0.3292 1.5708
100.032 56.5921 17.2084 0.3292 1.5708
100.064 56.5921 17.2084 0.3292 1.5708
100.096 56.5921 17.2084 0.3292 1.5708
100.128 56.5921 17.2084 0.3292 1.5708
100.160 56.5921 17.2084 0.3292 1.5708
100.192 56.5921 17.2084 0.3292 1.5708
100.224 56.5921 17.2084 0.3292 1.5708
100.256 56.5921 17.2084 0.3292 1.5708
100.288 56.5921 17.2084 0.3292 1.5708
100.320 56.5921 17.2084 0.3292 1.5708
100.352 56.5921 17.2084 0.3292 1.5708
100.384 56.5921 17.2084 0.3292 1.5708
100.416 56.5921 17.2084 0.3292 1.5708
100.448 56.5921 17.2084 0.3292 1.5708
100.480 56.5921 17.2084 0.3292 1.5708
100.512 56.5921 17.2084 0.3292 1.5708
100.544 56.5921 17.2084 0.3292 1.5708
100.576 56.5921 17.2084 0.3292 1.5708
100.608 56.5921 17.2084 0.3292 1.5708
100.640 56.5921 17.2084 0.3292 1.5708
100.672 56.5921 17.2084 0.3292 1.5708
100.704 56.5921 17.2084 0.3292 1.5708
100.736 56.5921 17.2084 0.3292 1.5708
100.768 56.5921 17.2084 0.3292 1.5708
100.800 56.5921 17.2084 0.3292 1.5708
100.832 56.5921 17.2084 0.3292 1.5708
100.864 56.5921 17.2084 0.3292 1.5708
100.896 56.5921 17.2084 0.3292 1.5708
100.928 56.5921 17.2084 0.3292 1.5708
100.960 56.5921 17.2084 0.3292 1.5708
100.992 56.5921 17.2084 0.3292 1.5708
101.024 56.5921 17.2084 0.3292 1.5708
101.056 56.5921 17.2084 0.3292 1.5708
101.088 56.5921 17.2084 0.3292 1.5708
101.120 56.5921 17.2084 0.3292 1.5708
101.152 56.5921 17.2084 0.3292 1.5708
101.184 56.5921 17.2084 0.3292 1.5708
101.216 56.5921 17.2084 0.3292 1.5708
101.248 56.5921 17.2084 0.3292 1.5708
101.280 56.5921 17.2084 0.3292 1.5708
101.312 56.5921 17.2084 0.3292 1.5708
101.344 56.5921 17.2084 0.3292 1.5708
101.376 56.5921 17.2084 0.3292 1.5708
101.408 56.5921 17.2084 0.3292 1.5708
101.440 56.5921 17.2084 0.3292 1.5708
101.472 56.5921 17.2084 0.3292 1.5708
101.504 56.5921 17.2084 0.3292 1.5708
101.536 56.5921 17.2084 0.3292 1.5708
101.568 56.5921 17.2084 0.3292 1.5708
101.600 56.5921 17.2084 0.3292 1.5708
101.632 56.5921 17.2084 0.3292 1.5708
101.664 56.5921 17.2084 0.3292 1.5708
101.696 56.5921 17.2084 0.3292 1.5708
101.728 56.5921 17.2084 0.3292 1.5708
101.760 56.5921 17.2084 0.3292 1.5708
101.792 56.5921 17.2084 0.3292 1.5708
101.824 56.5921 17.2084 0.3292 1.5708
101.856 56.5921 17.2084 0.3292 1.5708
101.888 56.5921 17.2084 0.3292 1.5708
101.920 56.5921 17.2084 0.3292 1.5708
101.952 56.5921 17.2084 0.3292 1.5708
101.984 56.5921 17.2084 0.3292 1.5708
102.016 56.5921 17.2084 0.3292 1.5708
102.048 56.5921 17.2084 0.3292 1.5708
102.080 56.5921 17.2084 0.3292 1.5708
102.112 56.5921 17.2084 0.3292 1.5708
102.144 56.5921 17.2084 0.3292 1.5708
102.176 56.5921 17.2084 0.3292 1.5708
102.208 56.5921 17.2084 0.3292 1.5708
102.240 56.5921 17.2084 0.3292 1.5708
102.272 56.5921 17.2084 0.3292 1.5708
102.304 56.5921 17.2084 0.3292 1.5708
102.336 56.5921 17.2084 0.3292 1.5708
102.368 56.5921 17.2084 0.3292 1.5708
102.400 56.5921 17.2084 0.3292 1.5708
102.432 56.5921 17.2084 0.3292 1.5708
102.464 56.5921 17.2084 0.3292 1.5708
102.496 56.5921 17.2084 0.3292 1.5708
102.528 56.5921 17.2084 0.3292 1.5708
102.560 56.5921 17.2084 0.3292 1.5708
102.592 56.5921 17.2084 0.3292 1.5708
102.624 56.5921 17.2084 0.3292 1.5708
102.656 56.5921 17.2084 0.3292 1.5708
102.688 56.5921 17.2084 0.3292 1.5708
102.720 56.5921 17.2084 0.3292 1.5708
102.752 56.5921 17.2084 0.3292 1.5708
102.784 56.5921 17.2084 0.3292 1.5708
102.816 56.5921 17.2084 0.3292 1.5708
102.848 56.5921 17.2084 0.3292 1.5708
102.880 56.5921 17.2084 0.3292 1.5708
102.912 56.5921 17.2084 0.3292 1.5708
102.944 56.5921 17.2084 0.3292 1.5708
102.976 56.5921 17.2084 0.3292 1.5708
103.008 56.5921 17.2084 0.3292 1.5708
103.040 56.5921 17.2084 0.3292 1.5708
103.072 56.5921 17.2084 0.3292 1.5708
103.104 56.5921 17.2084 0.3292 1.5708
103.136 56.5921 17.2084 0.3292 1.5708
103.168 56.5921 17.2084 0.3292 1.5708
103.200 56.5921 17.2084 0.3292 1.5708
103.232 56.5921 17.2084 0.3292 1.5708
103.264 56.5921 17.2084 0.3292 1.5708
103.296 56.5921 17.2084 0.3292 1.5708
103.328 56.5921 17.2084 0.3292 1.5708
103.360 56.5921 17.2084 0.3292 1.5708
103.392 56.5921 17.2084 0.3292 1.5708
103.424 56.5921 17.2084 0.3292 1.5708
103.456 56.5921 17.2084 0.3292 1.5708
103.488 56.5921 17.2084 0.3292 1.5708
103.520 56.5921 17.2084 0.3292 1.5708
103.552 56.5921 17.2084 0.3292 1.5708
103.584 56.5921 17.2084 0.3292 1.5708
103.616 56.5921 17.2084 0.3292 1.5708
103.648 56.5921 17.2084 0.3292 1.5708
103.680 56.5921 17.2084 0.3292 1.5708
103.712 56.5921 17.2084 0.3292 1.5708
103.744 56.5921 17.2084 0.3292 1.5708
103.776 56.5921 17.2084 0.3292 1.5708
103.808 56.5921 17.2084 0.3292 1.5708
103.840 56.5921 17.2084 0.3292 1.5708
103.872 56.5921 17.2084 0.3292 1.5708
103.904 56.5921 17.2084 0.3292 1.5708
103.936 56.5921 17.2084 0.3292 1.5708
103.968 56.5921 17.2084 0.3292 1.5708
104.000 56.5921 17.2084 0.3292 1.5708
104.032 56.5921 17.2084 0.3292 1.5708
104.064 56.5921 17.2084 0.3292 1.5708
104.096 56.5921 17.2084 0.3292 1.5708
104.128 56.5921 17.2084 0.3292 1.5708
104.160 56.5921 17.2084 0.3292 1.5708
104.192 56.5921 17.2084 0.3292 1.5708
104.224 56.5921 17.2084 0.3292 1.5708
104.256 56.5921 17.2084 0.3292 1.5708
104.288 56.5921 17.2084 0.3292 1.5708
104.320 56.5921 17.2084 0.3292 1.5708
104.352 56.5921 17.2084 0.3292 1.5708
104.384 56.5921 17.2084 0.3292 1.5708
104.416 56.5921 17.2084 0.3292 1.5708
104.448 56.5921 17.2084 0.3292 1.5708
104.480 56.5921 17.2084 0.3292 1.5708
104.512 56.5921 17.2084 0.3292 1.5708
104.544 56.5921 17.2084 0.3292 1.5708
104.576 56.5921 17.2084 0.3292 1.5708
104.608 56.5921 17.2084 0.3292 1.5708
104.640 56.5921 17.2084 0.3292 1.5708
104.672 56.5921 17.2084 0.3292 1.5708
104.704 56.5921 17.2084 0.3292 1.5708
104.736 56.5921 17.2084 0.3292 1.5708
104.768 56.5921 17.2084 0.3292 1.5708
104.800 56.5921 17.2084 0.3292 1.5708
104.832 56.5921 17.2084 0.3292 1.5708
104.864 56.5921 17.2084 0.3292 1.5708
104.896 56.5921 17.2084 0.3292 1.5708
104.928 56.5921 17.2084 0.3292 1.5708
104.960 56.5921 17.2084 0.3292 1.5708
104.992 56.5921 17.2084 0.3292 1.5708
105.024 56.5921 17.2084 0.3292 1.5708
105.056 56.5921 17.2084 0.3292 1.5708
105.088 56.5921 17.2084 0.3292 1.5708
105.120 56.5921 17.2084 0.3292 1.5708
105.152 56.5921 17.2084 0.3292 1.5708
105.184 56.5921 17.2084 0.3292 1.5708
105.216 56.5921 17.2084 0.3292 1.5708
105.248 56.5921 17.2084 0.3292 1.5708
105.280 56.5921 17.2084 0.3292 1.5708
105.312 56.5921 17.2084 0.3292 1.5708
105.344 56.5921 17.2084 0.3292 1.5708
105.376 56.5921 17.2084 0.3292 1.5708
105.408 56.5921 17.2084 0.3292 1.5708
105.440 56.5921 17.2084 0.3292 1.5708
105.472 56.5921 17.2084 0.3292 1.5708
105.504 56.5921 17.2084 0.3292 1.5708
105.536 56.5921 17.2084 0.3292 1.5708
105.568 56.5921 17.2084 0.3292 1.5708
105.600 56.5921 17.2084 0.3292 1.5708
105.632 56.5921 17.2084 0.3292 1.5708
105.664 56.5921 17.2084 0.3292 1.5708
105.696 56.5921 17.2084 0.3292 1.5708
105.728 56.5921 17.2084 0.3292 1.5708
105.760 56.5921 17.2084 0.3292 1.5708
105.792 56.5921 17.2084 0.3292 1.5708
105.824 56.5921 17.2084 0.3292 1.5708
105.856 56.5921 17.2084 0.3292 1.5708
105.888 56.5921 17.2084 0.3292 1.5708
105.920 56.5921 17.2084 0.3292 1.5708
105.952 56.5921 17.2084 0.3292 1.5708
105.984 56.5921 17.2084 0.3292 1.5708
106.016 56.5921 17.2084 0.3292 1.5708
106.048 56.5921 17.2084 0.3292 1.5708
106.080 56.5921 17.2084 0.3292 1.5708
106.112 56.5921 17.2084 0.3292 1.5708
106.144 56.5921 17.2084 0.3292 1.5708
106.176 56.5921 17.2084 0.3292 1.5708
106.208 56.5921 17.2084 0.3292 1.5708
106.240 56.5921 17.2084 0.3292 1.5708
106.272 56.5921 17.2084 0.3292 1.5708
106.304 56.5921 17.2084 0.3292 1.5708
106.336 56.5921 17.2084 0.3292 1.5708
106.368 56.5921 17.2084 0.3292 1.5708
106.400 56.5921 17.2084 0.3292 1.5708
106.432 56.5921 17.2084 0.3292 1.5708
106.464 56.5921 17.2084 0.3292 1.5708
106.496 56.5921 17.2084 0.3292 1.5708
106.528 56.5921 17.2084 0.3292 1.5708
106.560 56.5921 17.2084 0.3292 1.5708
106.592 56.5921 17.2084 0.3292 1.5708
106.624 56.5921 17.2084 0.3292 1.5708
106.656 56.5921 17.2084 0.3292 1.5708
106.688 56.5921 17.2084 0.3292 1.5708
106.720 56.5921 17.2084 0.3292 1.5708
106.752 56.5921 17.2084 0.3292 1.5708
106.784 56.5921 17.2084 0.3292 1.5708
106.816 56.5921 17.2084 0.3292 1.5708
106.848 56.5921 17.2084 0.3292 1.5708
106.880 56.5921 17.2084 0.3292 1.5708
106.912 56.5921 17.2084 0.3292 1.5708
106.944 56.5921 17.2084 0.3292 1.5708
106.976 56.5921 17.2084 0.3292 1.5708
107.008 56.5921 17.2084 0.3292 1.5708
107.040 56.5921 17.2084 0.3292 1.5708
107.072 56.5921 17.2084 0.3292 1.5708
107.104 56.5921 17.2084 0.3292 1.5708
107.136 56.5921 17.2084 0.3292 1.5708
107.168 56.5921 17.2084 0.3292 1.5708
107.200 56.5921 17.2084 0.3292 1.5708
107.232 56.5921 17.2084 0.3292 1.5708
107.264 56.5921 17.2084 0.3292 1.5708
107.296 56.5921 17.2084 0.3292 1.5708
107.328 56.5921 17.2084 0.3292 1.5708
107.360 56.5921 17.2084 0.3292 1.5708
107.392 56.5921 17.2084 0.3292 1.5708
107.424 56.5921 17.2084 0.3292 1.5708
107.456 56.5921 17.2084 0.3292 1.5708
107.488 56.5921 17.2084 0.3292 1.5708
107.520 56.5921 17.2084 0.3292 1.5708
107.552 56.5921 17.2084 0.3292 1.5708
107.584 56.5921 17.2084 0.3292 1.5708
107.616 56.5921 17.2084 0.3292 1.5708
107.648 56.5921 17.2084 0.3292 1.5708
107.680 56.5921 17.2084 0.3292 1.5708
107.712 56.5921 17.2084 0.3292 1.5708
107.744 56.5921 17.2084 0.3292 1.5708
107.776 56.5921 17.2084 0.3292 1.5708
107.808 56.5921 17.2084 0.3292 1.5708
107.840 56.5921 17.2084 0.3292 1.5708
107.872 56.5921 17.2084 0.3292 1.5708
107.904 56.5921 17.2084 0.3292 1.5708
107.936 56.5921 17.2084 0.3292 1.5708
107.968 56.5921 17.2084 0.3292 1.5708
108.000 56.5921 17.2084 0.3292 1.5708
108.032 56.5921 17.2084 0.3292 1.5708
108.064 56.5921 17.2084 0.3292 1.5708
108.096 56.5921 17.2084 0.3292 1.5708
108.128 56.5921 17.2084 0.3292 1.5708
108.160 56.5921 17.2084 0.3292 1.5708
108.192 56.5921 17.2084 0.3292 1.5708
108.224 56.5921 17.2084 0.3292 1.5708
108.256 56.5921 17.2084 0.3292 1.5708
108.288 56.5921 17.2084 0.3292 1.5708
108.320 56.5921 17.2084 0.3292 1.5708
108.352 56.5921 17.2084 0.3292 1.5708
108.384 56.5921 17.2084 0.3292 1.5708
108.416 56.5921 17.2084 0.3292 1.5708
108.448 56.5921 17.2084 0.3292 1.5708
108.480 56.5921 17.2084 0.3292 1.5708
108.512 56.5921 17.2084 0.3292 1.5708
108.544 56.5921 17.2084 0.3292 1.5708
108.576 56.5921 17.2084 0.3292 1.5708
108.608 56.5921 17.2084 0.3292 1.5708
108.640 56.5921 17.2084 0.3292 1.5708
108.672 56.5921 17.2084 0.3292 1.5708
108.704 56.5921 17.2084 0.3292 1.5708
108.736 56.5921 17.2084 0.3292 1.5708
108.768 56.5921 17.2084 0.3292 1.5708
108.800 56.5921 17.2084 0.3292 1.5708
108.832 56.5921 17.2084 0.3292 1.5708
108.864 56.5921 17.2084 0.3292 1.5708
108.896 56.5921 17.2084 0.3292 1.5708
108.928 56.5921 17.2084 0.3292 1.5708
108.960 56.5921 17.2084 0.3292 1.5708
108.992 56.5921 17.2084 0.3292 1.5708
109.024 56.5921 17.2084 0.3292 1.5708
109.056 56.5921 17.2084 0.3292 1.5708
109.088 56.5921 17.2084 0.3292 1.5708
109.120 56.5921 17.2084 0.3292 1.5708
109.152 56.5921 17.2084 0.3292 1.5708
109.184 56.5921 17.2084 0.3292 1.5708
109.216 56.5921 17.2084 0.3292 1.5708
109.248 56.5921 17.2084 0.3292 1.5708
109.280 56.5921 17.2084 0.3292 1.5708
109.312 56.5921 17.2084 0.3292 1.5708
109.344 56.5921 17.2084 0.3292 1.5708
109.376 56.5921 17.2084 0.3292 1.5708
109.408 56.5921 17.2084 0.3292 1.5708
109.440 56.5921 17.2084 0.3292 1.5708
109.472 56.5921 17.2084 0.3292 1.5708
109.504 56.5921 17.2084 0.3292 1.5708
109.536 56.5921 17.2084 0.3292 1.5708
109.568 56.5921 17.2084 0.3292 1.5708
109.600 56.5921 17.2084 0.3292 1.5708
109.632 56.5921 17.2084 0.3292 1.5708
109.664 56.5921 17.2084 0.3292 1.5708
109.696 56.5921 17.2084 0.3292 1.5708
109.728 56.5921 17.2084 0.3292 1.5708
109.760 56.5921 17.2084 0.3292 1.5708
109.792 56.5921 17.2084 0.3292 1.5708
109.824 56.5921 17.2084 0.3292 1.5708
109.856 56.5921 17.2084 0.3292 1.5708
109.888 56.5921 17.2084 0.3292 1.5708
109.920 56.5921 17.2084 0.3292 1.5708
109.952 56.5921 17.2084 0.3292 1.5708
109.984 56.5921 17.2084 0.3292 1.5708
110.016 56.5921 17.2084 0.3292 1.5708
110.048 56.5921 17.2084 0.3292 1.5708
110.080 56.5921 17.2084 0.3292 1.5708
110.112 56.5921 17.2084 0.3292 1.5708
110.144 56.5921 17.2084 0.3292 1.5708
110.176 56.5921 17.2084 0.3292 1.5708
110.208 56.5921 17.2084 0.3292 1.5708
110.240 56.5921 17.2084 0.3292 1.5708
110.272 56.5921 17.2084 0.3292 1.5708
110.304 56.5921 17.2084 0.3292 1.5708
110.336 56.5921 17.2084 0.3292 1.5708
110.368 56.5921 17.2084 0.3292 1.5708
110.400 56.5921 17.2084 0.3292 1.5708
110.432 56.5921 17.2084 0.3292 1.5708
110.464 56.5921 17.2084 0.3292 1.5708
110.496 56.5921 17.2084 0.3292 1.5708
110.528 56.5921 17.2084 0.3292 1.5708
110.560 56.5921 17.2084 0.3292 1.5708
110.592 56.5921 17.2084 0.3292 1.5708
110.624 56.5921 17.2084 0.3292 1.5708
110.656 56.5921 17.2084 0.3292 1.5708
110.688 56.5921 17.2084 0.3292 1.5708
110.720 56.5921 17.2084 0.3292 1.5708
110.752 56.5921 17.2084 0.3292 1.5708
110.784 56.5921 17.2084 0.3292 1.5708
110.816 56.5921 17.2084 0.3292 1.5708
110.848 56.5921 17.2084 0.3292 1.5708
110.880 56.5921 17.2084 0.3292 1.5708
110.912 56.5921 17.2084 0.3292 1.5708
110.944 56.5921 17.2084 0.3292 1.5708
110.976 56.5921 17.2084 0.3292 1.5708
111.008 56.5921 17.2084 0.3292 1.5708
111.040 56.5921 17.2084 0.3292 1.5708
111.072 56.5921 17.2084 0.3292 1.5708
111.104 56.5921 17.2084 0.3292 1.5708
111.136 56.5921 17.2084 0.3292 1.5708
111.168 56.5921 17.2084 0.3292 1.5708
111.200 56.5921 17.2084 0.3292 1.5708
111.232 56.5921 17.2084 0.3292 1.5708
111.264 56.5921 17.2084 0.3292 1.5708
111.296 56.5921 17.2084 0.3292 1.5708
111.328 56.5921 17.2084 0.3292 1.5708
111.360 56.5921 17.2084 0.3292 1.5708
111.392 56.5921 17.2084 0.3292 1.5708
111.424 56.5921 17.2084 0.3292 1.5708
111.456 56.5921 17.2084 0.3292 1.5708
111.488 56.5921 17.2084 0.3292 1.5708
111.520 56.5921 17.2084 0.3292 1.5708
111.552 56.5921 17.2084 0.3292 1.5708
111.584 56.5921 17.2084 0.3292 1.5708
111.616 56.5921 17.2084 0.3292 1.5708
111.648 56.5921 17.2084 0.3292 1.5708
111.680 56.5921 17.2084 0.3292 1.5708
111.712 56.5921 17.2084 0.3292 1.5708
111.744 56.5921 17.2084 0.3292 1.5708
111.776 56.5921 17.2084 0.3292 1.5708
111.808 56.5921 17.2084 0.3292 1.5708
111.840 56.5921 17.2084 0.3292 1.5708
111.872 56.5921 17.2084 0.3292 1.5708
111.904 56.5921 17.2084 0.3292 1.5708
111.936 56.5921 17.2084 0.3292 1.5708
111.968 56.5921 17.2084 0.3292 1.5708
112.000 56.5921 17.2084 0.3292 1.5708
112.032 56.5921 17.2084 0.3292 1.5708
112.064 56.5921 17.2084 0.3292 1.5708
112.096 56.5921 17.2084 0.3292 1.5708
112.128 56.5921 17.2084 0.3292 1.5708
